Date,Year,Daily Mean PM2.5 Concentration,UNITS,SITE_LATITUDE,SITE_LONGITUDE
03/25/2015,2015,14.5,ug/m3 LC,40.816,-73.902
03/26/2015,2015,20.6,ug/m3 LC,40.816,-73.902
03/27/2015,2015,5,ug/m3 LC,40.816,-73.902
03/28/2015,2015,3,ug/m3 LC,40.816,-73.902
03/29/2015,2015,3.3,ug/m3 LC,40.816,-73.902
03/30/2015,2015,5.9,ug/m3 LC,40.816,-73.902
03/31/2015,2015,3.4,ug/m3 LC,40.816,-73.902
04/01/2015,2015,4.2,ug/m3 LC,40.816,-73.902
04/02/2015,2015,10.5,ug/m3 LC,40.816,-73.902
04/03/2015,2015,11.4,ug/m3 LC,40.816,-73.902
04/04/2015,2015,4.3,ug/m3 LC,40.816,-73.902
04/05/2015,2015,5.1,ug/m3 LC,40.816,-73.902
04/06/2015,2015,12.8,ug/m3 LC,40.816,-73.902
04/07/2015,2015,10.2,ug/m3 LC,40.816,-73.902
04/08/2015,2015,5.2,ug/m3 LC,40.816,-73.902
04/09/2015,2015,3.1,ug/m3 LC,40.816,-73.902
04/10/2015,2015,10.7,ug/m3 LC,40.816,-73.902
04/11/2015,2015,3.4,ug/m3 LC,40.816,-73.902
04/12/2015,2015,6.9,ug/m3 LC,40.816,-73.902
04/13/2015,2015,8.5,ug/m3 LC,40.816,-73.902
04/14/2015,2015,5.5,ug/m3 LC,40.816,-73.902
04/15/2015,2015,2.3,ug/m3 LC,40.816,-73.902
04/16/2015,2015,3.4,ug/m3 LC,40.816,-73.902
04/17/2015,2015,5,ug/m3 LC,40.816,-73.902
04/18/2015,2015,7,ug/m3 LC,40.816,-73.902
04/19/2015,2015,1.5,ug/m3 LC,40.816,-73.902
04/20/2015,2015,2.9,ug/m3 LC,40.816,-73.902
04/21/2015,2015,4.4,ug/m3 LC,40.816,-73.902
04/22/2015,2015,6.5,ug/m3 LC,40.816,-73.902
04/23/2015,2015,0.3,ug/m3 LC,40.816,-73.902
04/24/2015,2015,1.2,ug/m3 LC,40.816,-73.902
04/25/2015,2015,1.8,ug/m3 LC,40.816,-73.902
04/26/2015,2015,0.1,ug/m3 LC,40.816,-73.902
04/27/2015,2015,0.8,ug/m3 LC,40.816,-73.902
04/28/2015,2015,2.3,ug/m3 LC,40.816,-73.902
04/29/2015,2015,3.4,ug/m3 LC,40.816,-73.902
04/30/2015,2015,3.1,ug/m3 LC,40.816,-73.902
05/01/2015,2015,4.2,ug/m3 LC,40.816,-73.902
05/02/2015,2015,8.8,ug/m3 LC,40.816,-73.902
05/03/2015,2015,8,ug/m3 LC,40.816,-73.902
05/04/2015,2015,19.8,ug/m3 LC,40.816,-73.902
05/05/2015,2015,15.3,ug/m3 LC,40.816,-73.902
05/06/2015,2015,7.8,ug/m3 LC,40.816,-73.902
05/07/2015,2015,12.9,ug/m3 LC,40.816,-73.902
05/08/2015,2015,19.2,ug/m3 LC,40.816,-73.902
05/09/2015,2015,12.4,ug/m3 LC,40.816,-73.902
05/10/2015,2015,12.6,ug/m3 LC,40.816,-73.902
05/11/2015,2015,15.9,ug/m3 LC,40.816,-73.902
05/12/2015,2015,11,ug/m3 LC,40.816,-73.902
05/13/2015,2015,1.5,ug/m3 LC,40.816,-73.902
05/14/2015,2015,3.9,ug/m3 LC,40.816,-73.902
05/15/2015,2015,9.1,ug/m3 LC,40.816,-73.902
05/16/2015,2015,13.2,ug/m3 LC,40.816,-73.902
05/17/2015,2015,18.6,ug/m3 LC,40.816,-73.902
05/18/2015,2015,15.9,ug/m3 LC,40.816,-73.902
05/19/2015,2015,15.8,ug/m3 LC,40.816,-73.902
05/20/2015,2015,3.8,ug/m3 LC,40.816,-73.902
05/21/2015,2015,3.8,ug/m3 LC,40.816,-73.902
05/22/2015,2015,4.7,ug/m3 LC,40.816,-73.902
05/23/2015,2015,2.9,ug/m3 LC,40.816,-73.902
05/24/2015,2015,9.2,ug/m3 LC,40.816,-73.902
05/25/2015,2015,10.9,ug/m3 LC,40.816,-73.902
05/26/2015,2015,9.6,ug/m3 LC,40.816,-73.902
05/27/2015,2015,9.3,ug/m3 LC,40.816,-73.902
05/28/2015,2015,12.4,ug/m3 LC,40.816,-73.902
05/29/2015,2015,5.2,ug/m3 LC,40.816,-73.902
05/30/2015,2015,7.3,ug/m3 LC,40.816,-73.902
05/31/2015,2015,6.7,ug/m3 LC,40.816,-73.902
06/01/2015,2015,2,ug/m3 LC,40.816,-73.902
06/02/2015,2015,2.5,ug/m3 LC,40.816,-73.902
06/03/2015,2015,4.3,ug/m3 LC,40.816,-73.902
06/04/2015,2015,2.9,ug/m3 LC,40.816,-73.902
06/05/2015,2015,6.3,ug/m3 LC,40.816,-73.902
06/06/2015,2015,6.9,ug/m3 LC,40.816,-73.902
06/07/2015,2015,3.9,ug/m3 LC,40.816,-73.902
06/08/2015,2015,5.8,ug/m3 LC,40.816,-73.902
06/09/2015,2015,8.7,ug/m3 LC,40.816,-73.902
06/10/2015,2015,8.6,ug/m3 LC,40.816,-73.902
06/11/2015,2015,25.7,ug/m3 LC,40.816,-73.902
06/12/2015,2015,16.5,ug/m3 LC,40.816,-73.902
06/13/2015,2015,5.7,ug/m3 LC,40.816,-73.902
06/14/2015,2015,8.8,ug/m3 LC,40.816,-73.902
06/15/2015,2015,9.5,ug/m3 LC,40.816,-73.902
06/16/2015,2015,13.1,ug/m3 LC,40.816,-73.902
06/17/2015,2015,6.3,ug/m3 LC,40.816,-73.902
06/18/2015,2015,4.7,ug/m3 LC,40.816,-73.902
06/19/2015,2015,8.1,ug/m3 LC,40.816,-73.902
06/20/2015,2015,5.9,ug/m3 LC,40.816,-73.902
06/21/2015,2015,6.1,ug/m3 LC,40.816,-73.902
06/22/2015,2015,7.7,ug/m3 LC,40.816,-73.902
06/23/2015,2015,14.4,ug/m3 LC,40.816,-73.902
06/24/2015,2015,3.6,ug/m3 LC,40.816,-73.902
06/25/2015,2015,6.1,ug/m3 LC,40.816,-73.902
06/26/2015,2015,7.7,ug/m3 LC,40.816,-73.902
06/27/2015,2015,3.1,ug/m3 LC,40.816,-73.902
06/28/2015,2015,0.5,ug/m3 LC,40.816,-73.902
06/29/2015,2015,2.6,ug/m3 LC,40.816,-73.902
06/30/2015,2015,7.4,ug/m3 LC,40.816,-73.902
07/01/2015,2015,15.7,ug/m3 LC,40.816,-73.902
07/02/2015,2015,10.5,ug/m3 LC,40.816,-73.902
07/03/2015,2015,7.3,ug/m3 LC,40.816,-73.902
07/04/2015,2015,10.8,ug/m3 LC,40.816,-73.902
07/05/2015,2015,15.9,ug/m3 LC,40.816,-73.902
07/06/2015,2015,12.9,ug/m3 LC,40.816,-73.902
07/07/2015,2015,12.6,ug/m3 LC,40.816,-73.902
07/08/2015,2015,17.1,ug/m3 LC,40.816,-73.902
07/09/2015,2015,13.5,ug/m3 LC,40.816,-73.902
07/10/2015,2015,6.3,ug/m3 LC,40.816,-73.902
07/11/2015,2015,12.5,ug/m3 LC,40.816,-73.902
07/12/2015,2015,11.6,ug/m3 LC,40.816,-73.902
07/13/2015,2015,10.8,ug/m3 LC,40.816,-73.902
07/14/2015,2015,8.3,ug/m3 LC,40.816,-73.902
07/15/2015,2015,11.5,ug/m3 LC,40.816,-73.902
07/16/2015,2015,3.7,ug/m3 LC,40.816,-73.902
07/17/2015,2015,6.1,ug/m3 LC,40.816,-73.902
07/18/2015,2015,7.7,ug/m3 LC,40.816,-73.902
07/19/2015,2015,13,ug/m3 LC,40.816,-73.902
07/20/2015,2015,11.8,ug/m3 LC,40.816,-73.902
07/21/2015,2015,10.6,ug/m3 LC,40.816,-73.902
07/22/2015,2015,4.2,ug/m3 LC,40.816,-73.902
07/23/2015,2015,4.7,ug/m3 LC,40.816,-73.902
07/24/2015,2015,4.3,ug/m3 LC,40.816,-73.902
07/25/2015,2015,6.6,ug/m3 LC,40.816,-73.902
07/26/2015,2015,8.4,ug/m3 LC,40.816,-73.902
07/27/2015,2015,8.8,ug/m3 LC,40.816,-73.902
07/28/2015,2015,10.7,ug/m3 LC,40.816,-73.902
07/29/2015,2015,14.2,ug/m3 LC,40.816,-73.902
07/30/2015,2015,12.1,ug/m3 LC,40.816,-73.902
07/31/2015,2015,5.6,ug/m3 LC,40.816,-73.902
08/01/2015,2015,6.9,ug/m3 LC,40.816,-73.902
08/02/2015,2015,5.5,ug/m3 LC,40.816,-73.902
08/03/2015,2015,10.1,ug/m3 LC,40.816,-73.902
08/04/2015,2015,9.3,ug/m3 LC,40.816,-73.902
08/05/2015,2015,6.8,ug/m3 LC,40.816,-73.902
08/06/2015,2015,3.7,ug/m3 LC,40.816,-73.902
08/07/2015,2015,3.9,ug/m3 LC,40.816,-73.902
08/08/2015,2015,4.6,ug/m3 LC,40.816,-73.902
08/09/2015,2015,5.7,ug/m3 LC,40.816,-73.902
08/10/2015,2015,4.6,ug/m3 LC,40.816,-73.902
08/11/2015,2015,4.2,ug/m3 LC,40.816,-73.902
08/12/2015,2015,4.4,ug/m3 LC,40.816,-73.902
08/13/2015,2015,3.7,ug/m3 LC,40.816,-73.902
08/14/2015,2015,7.3,ug/m3 LC,40.816,-73.902
08/15/2015,2015,12.8,ug/m3 LC,40.816,-73.902
08/16/2015,2015,13.4,ug/m3 LC,40.816,-73.902
08/17/2015,2015,15.1,ug/m3 LC,40.816,-73.902
08/18/2015,2015,9.4,ug/m3 LC,40.816,-73.902
08/19/2015,2015,3.7,ug/m3 LC,40.816,-73.902
08/20/2015,2015,1.4,ug/m3 LC,40.816,-73.902
08/21/2015,2015,3,ug/m3 LC,40.816,-73.902
08/22/2015,2015,2.4,ug/m3 LC,40.816,-73.902
08/23/2015,2015,2.9,ug/m3 LC,40.816,-73.902
08/24/2015,2015,6.2,ug/m3 LC,40.816,-73.902
08/25/2015,2015,10.7,ug/m3 LC,40.816,-73.902
08/26/2015,2015,5.4,ug/m3 LC,40.816,-73.902
08/27/2015,2015,3.8,ug/m3 LC,40.816,-73.902
08/28/2015,2015,3.7,ug/m3 LC,40.816,-73.902
08/29/2015,2015,7.2,ug/m3 LC,40.816,-73.902
08/30/2015,2015,12.6,ug/m3 LC,40.816,-73.902
08/31/2015,2015,16.6,ug/m3 LC,40.816,-73.902
09/01/2015,2015,17.3,ug/m3 LC,40.816,-73.902
09/02/2015,2015,21.1,ug/m3 LC,40.816,-73.902
09/03/2015,2015,25.3,ug/m3 LC,40.816,-73.902
09/04/2015,2015,15.9,ug/m3 LC,40.816,-73.902
09/05/2015,2015,4.2,ug/m3 LC,40.816,-73.902
09/06/2015,2015,3.9,ug/m3 LC,40.816,-73.902
09/07/2015,2015,6.6,ug/m3 LC,40.816,-73.902
09/08/2015,2015,11.9,ug/m3 LC,40.816,-73.902
09/09/2015,2015,5.6,ug/m3 LC,40.816,-73.902
09/10/2015,2015,5,ug/m3 LC,40.816,-73.902
09/11/2015,2015,2.6,ug/m3 LC,40.816,-73.902
09/12/2015,2015,4.6,ug/m3 LC,40.816,-73.902
09/13/2015,2015,3.7,ug/m3 LC,40.816,-73.902
09/14/2015,2015,2.8,ug/m3 LC,40.816,-73.902
09/15/2015,2015,6.8,ug/m3 LC,40.816,-73.902
09/16/2015,2015,9,ug/m3 LC,40.816,-73.902
09/17/2015,2015,12.2,ug/m3 LC,40.816,-73.902
09/18/2015,2015,15,ug/m3 LC,40.816,-73.902
09/19/2015,2015,8.6,ug/m3 LC,40.816,-73.902
09/20/2015,2015,0.7,ug/m3 LC,40.816,-73.902
09/21/2015,2015,1.5,ug/m3 LC,40.816,-73.902
09/22/2015,2015,2.2,ug/m3 LC,40.816,-73.902
09/23/2015,2015,3.2,ug/m3 LC,40.816,-73.902
09/24/2015,2015,5.8,ug/m3 LC,40.816,-73.902
09/25/2015,2015,2.8,ug/m3 LC,40.816,-73.902
09/26/2015,2015,2.3,ug/m3 LC,40.816,-73.902
09/27/2015,2015,1.6,ug/m3 LC,40.816,-73.902
09/28/2015,2015,4.9,ug/m3 LC,40.816,-73.902
09/29/2015,2015,5.3,ug/m3 LC,40.816,-73.902
09/30/2015,2015,1.9,ug/m3 LC,40.816,-73.902
10/01/2015,2015,2.5,ug/m3 LC,40.816,-73.902
10/02/2015,2015,1.9,ug/m3 LC,40.816,-73.902
10/03/2015,2015,1.6,ug/m3 LC,40.816,-73.902
10/04/2015,2015,2.9,ug/m3 LC,40.816,-73.902
10/05/2015,2015,3.4,ug/m3 LC,40.816,-73.902
10/06/2015,2015,5.4,ug/m3 LC,40.816,-73.902
10/07/2015,2015,3.4,ug/m3 LC,40.816,-73.902
10/08/2015,2015,6,ug/m3 LC,40.816,-73.902
10/09/2015,2015,8.7,ug/m3 LC,40.816,-73.902
10/10/2015,2015,3.3,ug/m3 LC,40.816,-73.902
10/11/2015,2015,8.1,ug/m3 LC,40.816,-73.902
10/12/2015,2015,9,ug/m3 LC,40.816,-73.902
10/13/2015,2015,7.8,ug/m3 LC,40.816,-73.902
10/14/2015,2015,3.6,ug/m3 LC,40.816,-73.902
10/15/2015,2015,3.4,ug/m3 LC,40.816,-73.902
10/16/2015,2015,3.9,ug/m3 LC,40.816,-73.902
10/17/2015,2015,1.8,ug/m3 LC,40.816,-73.902
10/18/2015,2015,2.5,ug/m3 LC,40.816,-73.902
10/19/2015,2015,5.5,ug/m3 LC,40.816,-73.902
10/20/2015,2015,6,ug/m3 LC,40.816,-73.902
10/21/2015,2015,12.6,ug/m3 LC,40.816,-73.902
10/22/2015,2015,15.8,ug/m3 LC,40.816,-73.902
10/23/2015,2015,1.7,ug/m3 LC,40.816,-73.902
10/24/2015,2015,1.7,ug/m3 LC,40.816,-73.902
10/25/2015,2015,1.1,ug/m3 LC,40.816,-73.902
10/26/2015,2015,4,ug/m3 LC,40.816,-73.902
10/27/2015,2015,4.7,ug/m3 LC,40.816,-73.902
10/28/2015,2015,1.4,ug/m3 LC,40.816,-73.902
10/29/2015,2015,2.2,ug/m3 LC,40.816,-73.902
10/30/2015,2015,2.9,ug/m3 LC,40.816,-73.902
10/31/2015,2015,5.3,ug/m3 LC,40.816,-73.902
11/01/2015,2015,8.1,ug/m3 LC,40.816,-73.902
11/02/2015,2015,7.5,ug/m3 LC,40.816,-73.902
11/03/2015,2015,14,ug/m3 LC,40.816,-73.902
11/04/2015,2015,12.1,ug/m3 LC,40.816,-73.902
11/05/2015,2015,25.2,ug/m3 LC,40.816,-73.902
11/06/2015,2015,11.8,ug/m3 LC,40.816,-73.902
11/07/2015,2015,2.9,ug/m3 LC,40.816,-73.902
11/08/2015,2015,2.4,ug/m3 LC,40.816,-73.902
11/09/2015,2015,9.3,ug/m3 LC,40.816,-73.902
11/10/2015,2015,4.8,ug/m3 LC,40.816,-73.902
11/11/2015,2015,1.7,ug/m3 LC,40.816,-73.902
11/12/2015,2015,4.7,ug/m3 LC,40.816,-73.902
11/13/2015,2015,1.6,ug/m3 LC,40.816,-73.902
11/14/2015,2015,1.4,ug/m3 LC,40.816,-73.902
11/15/2015,2015,6.2,ug/m3 LC,40.816,-73.902
11/16/2015,2015,7,ug/m3 LC,40.816,-73.902
11/17/2015,2015,2.1,ug/m3 LC,40.816,-73.902
11/18/2015,2015,1.4,ug/m3 LC,40.816,-73.902
11/19/2015,2015,3.4,ug/m3 LC,40.816,-73.902
11/20/2015,2015,3,ug/m3 LC,40.816,-73.902
11/21/2015,2015,4.3,ug/m3 LC,40.816,-73.902
11/22/2015,2015,3.3,ug/m3 LC,40.816,-73.902
11/23/2015,2015,2.9,ug/m3 LC,40.816,-73.902
11/24/2015,2015,8.7,ug/m3 LC,40.816,-73.902
11/25/2015,2015,12.9,ug/m3 LC,40.816,-73.902
11/26/2015,2015,15.5,ug/m3 LC,40.816,-73.902
11/27/2015,2015,7.5,ug/m3 LC,40.816,-73.902
11/28/2015,2015,4.8,ug/m3 LC,40.816,-73.902
11/29/2015,2015,1.6,ug/m3 LC,40.816,-73.902
11/30/2015,2015,3.3,ug/m3 LC,40.816,-73.902
12/01/2015,2015,1.4,ug/m3 LC,40.816,-73.902
12/02/2015,2015,8.7,ug/m3 LC,40.816,-73.902
12/03/2015,2015,1.7,ug/m3 LC,40.816,-73.902
12/04/2015,2015,5.5,ug/m3 LC,40.816,-73.902
12/05/2015,2015,16.1,ug/m3 LC,40.816,-73.902
12/06/2015,2015,20.5,ug/m3 LC,40.816,-73.902
12/07/2015,2015,25.3,ug/m3 LC,40.816,-73.902
12/08/2015,2015,10.5,ug/m3 LC,40.816,-73.902
12/09/2015,2015,17.1,ug/m3 LC,40.816,-73.902
12/10/2015,2015,17.7,ug/m3 LC,40.816,-73.902
12/11/2015,2015,21.7,ug/m3 LC,40.816,-73.902
12/12/2015,2015,25.6,ug/m3 LC,40.816,-73.902
12/13/2015,2015,22.8,ug/m3 LC,40.816,-73.902
12/14/2015,2015,7.6,ug/m3 LC,40.816,-73.902
12/15/2015,2015,0.1,ug/m3 LC,40.816,-73.902
12/16/2015,2015,-1,ug/m3 LC,40.816,-73.902
12/17/2015,2015,1.2,ug/m3 LC,40.816,-73.902
12/18/2015,2015,2,ug/m3 LC,40.816,-73.902
12/19/2015,2015,2.8,ug/m3 LC,40.816,-73.902
12/20/2015,2015,3,ug/m3 LC,40.816,-73.902
12/21/2015,2015,2.8,ug/m3 LC,40.816,-73.902
12/22/2015,2015,4.8,ug/m3 LC,40.816,-73.902
12/23/2015,2015,11.7,ug/m3 LC,40.816,-73.902
12/24/2015,2015,4.4,ug/m3 LC,40.816,-73.902
12/25/2015,2015,14.4,ug/m3 LC,40.816,-73.902
12/26/2015,2015,2.2,ug/m3 LC,40.816,-73.902
12/27/2015,2015,3.7,ug/m3 LC,40.816,-73.902
12/28/2015,2015,1.1,ug/m3 LC,40.816,-73.902
12/29/2015,2015,3.8,ug/m3 LC,40.816,-73.902
12/30/2015,2015,10.2,ug/m3 LC,40.816,-73.902
12/31/2015,2015,3.1,ug/m3 LC,40.816,-73.902
01/01/2016,2016,1.6,ug/m3 LC,40.816,-73.902
01/02/2016,2016,4.2,ug/m3 LC,40.816,-73.902
01/03/2016,2016,5.3,ug/m3 LC,40.816,-73.902
01/04/2016,2016,1,ug/m3 LC,40.816,-73.902
01/05/2016,2016,4.4,ug/m3 LC,40.816,-73.902
01/06/2016,2016,9.5,ug/m3 LC,40.816,-73.902
01/07/2016,2016,21.5,ug/m3 LC,40.816,-73.902
01/10/2016,2016,1.8,ug/m3 LC,40.816,-73.902
01/11/2016,2016,2,ug/m3 LC,40.816,-73.902
01/12/2016,2016,4.6,ug/m3 LC,40.816,-73.902
01/13/2016,2016,3.6,ug/m3 LC,40.816,-73.902
01/14/2016,2016,9.4,ug/m3 LC,40.816,-73.902
01/17/2016,2016,4.4,ug/m3 LC,40.816,-73.902
01/18/2016,2016,3.3,ug/m3 LC,40.816,-73.902
01/19/2016,2016,2.5,ug/m3 LC,40.816,-73.902
01/20/2016,2016,2.2,ug/m3 LC,40.816,-73.902
01/21/2016,2016,2.9,ug/m3 LC,40.816,-73.902
01/22/2016,2016,1.2,ug/m3 LC,40.816,-73.902
01/23/2016,2016,0.7,ug/m3 LC,40.816,-73.902
01/24/2016,2016,5.5,ug/m3 LC,40.816,-73.902
01/25/2016,2016,12.8,ug/m3 LC,40.816,-73.902
01/26/2016,2016,9.9,ug/m3 LC,40.816,-73.902
01/27/2016,2016,5.8,ug/m3 LC,40.816,-73.902
01/28/2016,2016,9.2,ug/m3 LC,40.816,-73.902
01/29/2016,2016,9.8,ug/m3 LC,40.816,-73.902
01/30/2016,2016,7.4,ug/m3 LC,40.816,-73.902
01/31/2016,2016,10.4,ug/m3 LC,40.816,-73.902
02/01/2016,2016,8.3,ug/m3 LC,40.816,-73.902
02/02/2016,2016,5.6,ug/m3 LC,40.816,-73.902
02/03/2016,2016,3.2,ug/m3 LC,40.816,-73.902
02/04/2016,2016,2.2,ug/m3 LC,40.816,-73.902
02/05/2016,2016,1.3,ug/m3 LC,40.816,-73.902
02/06/2016,2016,5.9,ug/m3 LC,40.816,-73.902
02/07/2016,2016,11.9,ug/m3 LC,40.816,-73.902
02/08/2016,2016,1.1,ug/m3 LC,40.816,-73.902
02/09/2016,2016,4.5,ug/m3 LC,40.816,-73.902
02/10/2016,2016,10.3,ug/m3 LC,40.816,-73.902
02/11/2016,2016,0.3,ug/m3 LC,40.816,-73.902
02/12/2016,2016,2.6,ug/m3 LC,40.816,-73.902
02/13/2016,2016,3.8,ug/m3 LC,40.816,-73.902
02/14/2016,2016,2.2,ug/m3 LC,40.816,-73.902
02/15/2016,2016,8.1,ug/m3 LC,40.816,-73.902
02/16/2016,2016,2.9,ug/m3 LC,40.816,-73.902
02/17/2016,2016,4,ug/m3 LC,40.816,-73.902
02/18/2016,2016,2,ug/m3 LC,40.816,-73.902
02/19/2016,2016,3.7,ug/m3 LC,40.816,-73.902
02/20/2016,2016,4,ug/m3 LC,40.816,-73.902
02/21/2016,2016,3.4,ug/m3 LC,40.816,-73.902
02/22/2016,2016,1.3,ug/m3 LC,40.816,-73.902
02/23/2016,2016,-1.3,ug/m3 LC,40.816,-73.902
02/24/2016,2016,-0.4,ug/m3 LC,40.816,-73.902
02/26/2016,2016,0,ug/m3 LC,40.816,-73.902
02/27/2016,2016,2.4,ug/m3 LC,40.816,-73.902
02/28/2016,2016,7.9,ug/m3 LC,40.816,-73.902
02/29/2016,2016,6.9,ug/m3 LC,40.816,-73.902
03/01/2016,2016,4.9,ug/m3 LC,40.816,-73.902
03/02/2016,2016,3.4,ug/m3 LC,40.816,-73.902
03/03/2016,2016,2.7,ug/m3 LC,40.816,-73.902
03/04/2016,2016,7.5,ug/m3 LC,40.816,-73.902
03/05/2016,2016,2.9,ug/m3 LC,40.816,-73.902
03/06/2016,2016,5,ug/m3 LC,40.816,-73.902
03/07/2016,2016,16.4,ug/m3 LC,40.816,-73.902
03/08/2016,2016,20.5,ug/m3 LC,40.816,-73.902
03/09/2016,2016,26.5,ug/m3 LC,40.816,-73.902
03/10/2016,2016,12.1,ug/m3 LC,40.816,-73.902
03/11/2016,2016,1.5,ug/m3 LC,40.816,-73.902
03/12/2016,2016,2.6,ug/m3 LC,40.816,-73.902
03/13/2016,2016,5.9,ug/m3 LC,40.816,-73.902
03/14/2016,2016,1.3,ug/m3 LC,40.816,-73.902
03/15/2016,2016,1.6,ug/m3 LC,40.816,-73.902
03/16/2016,2016,10.4,ug/m3 LC,40.816,-73.902
03/17/2016,2016,5,ug/m3 LC,40.816,-73.902
03/18/2016,2016,0.8,ug/m3 LC,40.816,-73.902
03/19/2016,2016,0.2,ug/m3 LC,40.816,-73.902
03/20/2016,2016,0.8,ug/m3 LC,40.816,-73.902
03/21/2016,2016,2.5,ug/m3 LC,40.816,-73.902
03/22/2016,2016,4.9,ug/m3 LC,40.816,-73.902
03/23/2016,2016,7.1,ug/m3 LC,40.816,-73.902
03/24/2016,2016,5.1,ug/m3 LC,40.816,-73.902
03/25/2016,2016,7.3,ug/m3 LC,40.816,-73.902
03/26/2016,2016,1.1,ug/m3 LC,40.816,-73.902
03/27/2016,2016,2.7,ug/m3 LC,40.816,-73.902
03/28/2016,2016,0.7,ug/m3 LC,40.816,-73.902
03/29/2016,2016,0.7,ug/m3 LC,40.816,-73.902
03/30/2016,2016,6.2,ug/m3 LC,40.816,-73.902
03/31/2016,2016,7.6,ug/m3 LC,40.816,-73.902
04/01/2016,2016,4.5,ug/m3 LC,40.816,-73.902
04/02/2016,2016,3.6,ug/m3 LC,40.816,-73.902
04/03/2016,2016,0.4,ug/m3 LC,40.816,-73.902
04/04/2016,2016,3.8,ug/m3 LC,40.816,-73.902
04/05/2016,2016,2.7,ug/m3 LC,40.816,-73.902
04/06/2016,2016,2.6,ug/m3 LC,40.816,-73.902
04/07/2016,2016,2.5,ug/m3 LC,40.816,-73.902
04/08/2016,2016,1.2,ug/m3 LC,40.816,-73.902
04/09/2016,2016,3.1,ug/m3 LC,40.816,-73.902
04/10/2016,2016,3.6,ug/m3 LC,40.816,-73.902
04/11/2016,2016,5.2,ug/m3 LC,40.816,-73.902
04/12/2016,2016,4.6,ug/m3 LC,40.816,-73.902
04/13/2016,2016,3.7,ug/m3 LC,40.816,-73.902
04/14/2016,2016,4.8,ug/m3 LC,40.816,-73.902
04/15/2016,2016,4.6,ug/m3 LC,40.816,-73.902
04/16/2016,2016,3.5,ug/m3 LC,40.816,-73.902
04/17/2016,2016,5.7,ug/m3 LC,40.816,-73.902
04/18/2016,2016,7,ug/m3 LC,40.816,-73.902
04/19/2016,2016,4.1,ug/m3 LC,40.816,-73.902
04/20/2016,2016,1.1,ug/m3 LC,40.816,-73.902
04/21/2016,2016,5.5,ug/m3 LC,40.816,-73.902
04/22/2016,2016,14,ug/m3 LC,40.816,-73.902
04/23/2016,2016,4.9,ug/m3 LC,40.816,-73.902
04/24/2016,2016,1.8,ug/m3 LC,40.816,-73.902
04/25/2016,2016,4.8,ug/m3 LC,40.816,-73.902
04/26/2016,2016,7.9,ug/m3 LC,40.816,-73.902
04/27/2016,2016,4.5,ug/m3 LC,40.816,-73.902
04/28/2016,2016,3.6,ug/m3 LC,40.816,-73.902
04/29/2016,2016,3.8,ug/m3 LC,40.816,-73.902
04/30/2016,2016,4,ug/m3 LC,40.816,-73.902
05/01/2016,2016,1.3,ug/m3 LC,40.816,-73.902
05/02/2016,2016,11.3,ug/m3 LC,40.816,-73.902
05/03/2016,2016,3.9,ug/m3 LC,40.816,-73.902
05/04/2016,2016,1.9,ug/m3 LC,40.816,-73.902
05/05/2016,2016,0,ug/m3 LC,40.816,-73.902
05/06/2016,2016,1.6,ug/m3 LC,40.816,-73.902
05/07/2016,2016,2.9,ug/m3 LC,40.816,-73.902
05/08/2016,2016,4.3,ug/m3 LC,40.816,-73.902
05/09/2016,2016,6.7,ug/m3 LC,40.816,-73.902
05/10/2016,2016,3,ug/m3 LC,40.816,-73.902
05/11/2016,2016,6.2,ug/m3 LC,40.816,-73.902
05/12/2016,2016,12.3,ug/m3 LC,40.816,-73.902
05/13/2016,2016,14.1,ug/m3 LC,40.816,-73.902
05/14/2016,2016,4.9,ug/m3 LC,40.816,-73.902
05/15/2016,2016,-0.1,ug/m3 LC,40.816,-73.902
05/16/2016,2016,3.1,ug/m3 LC,40.816,-73.902
05/17/2016,2016,5.1,ug/m3 LC,40.816,-73.902
05/18/2016,2016,2.3,ug/m3 LC,40.816,-73.902
05/19/2016,2016,5.2,ug/m3 LC,40.816,-73.902
05/20/2016,2016,3.3,ug/m3 LC,40.816,-73.902
05/21/2016,2016,5,ug/m3 LC,40.816,-73.902
05/22/2016,2016,4,ug/m3 LC,40.816,-73.902
05/23/2016,2016,7.2,ug/m3 LC,40.816,-73.902
05/24/2016,2016,6,ug/m3 LC,40.816,-73.902
05/25/2016,2016,10.6,ug/m3 LC,40.816,-73.902
05/26/2016,2016,14.9,ug/m3 LC,40.816,-73.902
05/27/2016,2016,19.8,ug/m3 LC,40.816,-73.902
05/28/2016,2016,13.1,ug/m3 LC,40.816,-73.902
05/29/2016,2016,6.3,ug/m3 LC,40.816,-73.902
06/01/2016,2016,6.3,ug/m3 LC,40.816,-73.902
06/02/2016,2016,5.2,ug/m3 LC,40.816,-73.902
06/03/2016,2016,7.4,ug/m3 LC,40.816,-73.902
06/04/2016,2016,11.8,ug/m3 LC,40.816,-73.902
06/05/2016,2016,3.2,ug/m3 LC,40.816,-73.902
06/06/2016,2016,5.5,ug/m3 LC,40.816,-73.902
06/07/2016,2016,4.6,ug/m3 LC,40.816,-73.902
06/08/2016,2016,1.5,ug/m3 LC,40.816,-73.902
06/09/2016,2016,1.2,ug/m3 LC,40.816,-73.902
06/10/2016,2016,0.7,ug/m3 LC,40.816,-73.902
06/11/2016,2016,9.5,ug/m3 LC,40.816,-73.902
